   2.260    0.338    0.500  136.770    6.682    7.643   -2.217    7.138    7.469  -38.522   15.597    4.247
   2.260    0.338    0.800   88.049    3.555    3.768    7.763    3.290    3.642  -50.069    7.901    6.763
   2.260    0.338    1.250   50.741    2.657    5.451    2.889    2.789    6.058  -16.828    6.168   10.877
   2.260    0.338    1.750   28.306    2.880    4.370  -11.531    3.165    6.069   13.682    5.095    4.594
   2.350    0.404    0.500  214.078   33.832   19.507  -39.148   37.309   29.159  -48.184   54.227   40.303
   2.350    0.404    0.800  164.241   14.546   19.252  -27.150   15.051   16.310    6.390   27.423   16.025
   2.350    0.404    1.250  113.312   11.977   20.206  -10.151   12.855   18.732  -30.276   20.953   24.403
   2.350    0.404    1.750   82.958   24.422   54.515    1.135   27.775   62.121  -12.864   38.169  108.062
   2.730    0.343    0.350   93.649   20.636   14.813  -29.381   30.122   16.494   47.743   50.664   30.410
   2.730    0.343    0.500   78.530    6.065    3.177   -4.162    8.454    7.557   19.076   19.778   15.322
   2.730    0.343    0.800   58.401    3.377    2.280   12.384    4.358    4.359   -9.228   11.053    5.971
   2.730    0.343    1.250   28.444    2.424    2.884   -0.291    3.244    1.747   -4.540    7.486   10.594
   2.730    0.343    1.750   18.625    2.163    2.689   -5.015    3.026    2.507    2.576    6.281   10.099
   2.770    0.424    0.500  163.664   20.576   20.906  -53.690   23.413   25.390   27.002   36.607   33.526
   2.770    0.424    0.800  100.098    7.424   11.409   11.788    8.403   12.851  -17.452   16.851   22.728
   2.770    0.424    1.250   67.122    5.481    7.326    7.613    6.374    5.878  -30.088   12.504   13.832
   2.770    0.424    1.750   44.786    6.282    6.822   -4.520    7.586   10.580    8.672   11.818   16.589
   3.250    0.430    0.500  107.892   20.572   14.731  -22.527   27.230   17.758   21.335   43.184   23.559
   3.250    0.431    0.800   61.718    5.313    4.664    9.732    7.016    4.668  -23.891   15.009   12.202
   3.250    0.431    1.250   46.751    4.164    3.871   -3.799    5.551    9.075   -0.835   11.943  189.569
   3.250    0.431    1.750   30.368    4.914    3.474   -7.565    7.009    4.663    6.246   11.977   13.088
   3.300    0.497    1.750  127.095   38.014   34.590   -7.231   41.991   20.842   16.255   77.025   48.671
   3.690    0.451    0.800   67.668   11.670    5.863  -12.447   18.395    5.658    7.009   48.021   25.597
   3.770    0.513    0.800   71.051   42.734   10.747   14.984   57.865   25.040  -39.110   76.675   30.240
   3.770    0.514    1.250   56.044   14.197    7.241   11.354   20.316   10.959  -30.096   35.177   23.284
   3.770    0.513    1.750   56.681   17.443    9.017   -3.669   24.041    9.497  -17.943   34.633   16.499
   4.240    0.540    1.250   99.935   30.015   12.604  -46.921   45.281   15.607   49.001   73.467   20.813
